,puuid,gameList
1595,9yFakvOAft4EO_JFbBa1mcyjNyRVOIOFQwuT3JY6O0sx9A0LsCZOwl7HMmnK2Q5EYLNy3yQifw_pqw,"['NA1_4330882233', 'NA1_4330854828', 'NA1_4330809790', 'NA1_4330791711', 'NA1_4320848077', 'NA1_4320844604', 'NA1_4320809059', 'NA1_4317817076', 'NA1_4316248504', 'NA1_4316285783']"
1596,IheEa7f-WalE1Ngg996UkpvDF-khnyQfQfT2CHiXNIIAcpeOq5Vuih4CVJcyE7EJAWPVVHTRq6hQnQ,"['NA1_4304528164', 'NA1_4293800489', 'NA1_4293743810', 'NA1_4272804784', 'NA1_4272821643', 'NA1_4271923986', 'NA1_4271911542', 'NA1_4271420596', 'NA1_4271313764', 'NA1_4271258132']"
1597,BoRKT3bXRTmq-Glw-ZecpyP5e864jnI1YRF6pdxrWu-Is6X7fEEoksovINwtCcnxqYAi_Ixv4HgIaQ,"['NA1_4331508499', 'NA1_4331039897', 'NA1_4330951835', 'NA1_4330608723', 'NA1_4323067198', 'NA1_4323013641', 'NA1_4322978851', 'NA1_4322976926', 'NA1_4322953757', 'NA1_4322191685']"
1598,dClDPBtwmaEAnhC5bZwRajPagFMDtKU0TNZim1uypTmv_fR2OPzpzcugRbgQdjdNQ6JAFNoAaKf-lQ,"['NA1_4278507143', 'NA1_4246857244', 'NA1_4246846436', 'NA1_4241757196', 'NA1_4241743947', 'NA1_4241716925', 'NA1_4241338371', 'NA1_4241364543', 'NA1_4241342937', 'NA1_4241308200']"
1599,VWLngjYrZwD2RnagQyVptbf6hySKeePEAVsM3q8Mkt7uSNRRJ8hPisYidfFZU5BHre46v66W4DkQ8w,"['NA1_4334279752', 'NA1_4334235033', 'NA1_4334210556', 'NA1_4334106887', 'NA1_4333509528', 'NA1_4332945485', 'NA1_4332931775', 'NA1_4332877597', 'NA1_4332883440', 'NA1_4332837876']"
1600,_OGEQMsoxF4M7VjaZNxNK7Z2NoVrE0gFD6uElR5lcRlBirWzt6bi0IgmDd1ptaOc5R1hTOXipFXVWg,"['NA1_4333130370', 'NA1_4329906596', 'NA1_4329912599', 'NA1_4329031225', 'NA1_4328976805', 'NA1_4328093111', 'NA1_4328037815', 'NA1_4328023745', 'NA1_4327989548', 'NA1_4326972085']"
1601,aOlJDZnDB0sHCOZ4SFX6i1ZJhjFOvFuvfn0QO6er1zBAw6oncHrnEdtZC4DcYuOzfzsaAMDoPPVPOA,"['NA1_4304402363', 'NA1_4304347843', 'NA1_4303351388', 'NA1_4302989337', 'NA1_4302958658', 'NA1_4300167807', 'NA1_4300183122', 'NA1_4299934762', 'NA1_4299959882', 'NA1_4299876463']"
1602,B9HOTfWmmiLNAE4FMLWNYu9odlxJXV2n9IKD_4fhj6cjxXDrvWeLkypXV3peyYYKk56yV74NF9CHyQ,"['NA1_4333175776', 'NA1_4333015147', 'NA1_4332999988', 'NA1_4332924105', 'NA1_4314699964', 'NA1_4314684448', 'NA1_4312978721', 'NA1_4312967661', 'NA1_4313004821', 'NA1_4312845802']"
1603,B2tl17f7ZDYdJ-wXSwtpmPW0QUlHDyVnWtBMcU1gtJ9McbvhjeMoPZYbNwvmrwIC0Yfx1fDqRP63VA,"['NA1_4334176676', 'NA1_4334149566', 'NA1_4334133118', 'NA1_4334086237', 'NA1_4333984626', 'NA1_4333927332', 'NA1_4333911871', 'NA1_4332928038', 'NA1_4332911161', 'NA1_4332855305']"
1604,KDL2z2FIf3adzxrIDw6ThJoQD55JFeEQ61VVk4xu1BaJ-xndgbchjBH7tzwwXmXgMlqWCkAmgMK3hA,"['NA1_4329665969', 'NA1_4329519283', 'NA1_4329509918', 'NA1_4307213024', 'NA1_4307146535', 'NA1_4307076454', 'NA1_4307028262', 'NA1_4305823493', 'NA1_4303684981', 'NA1_4302789165']"
1605,v454dSVKXyVvne4oXRQZcfAAMlOnBnYg7sLjzOfoCaKffI-iWptJ2A2mb9FT4UE9lH9rnfanNwsmKg,"['NA1_4334355790', 'NA1_4334341517', 'NA1_4332716236', 'NA1_4332702738', 'NA1_4332657708', 'NA1_4332663575', 'NA1_4332567266', 'NA1_4332582732', 'NA1_4332538577', 'NA1_4332525673']"
1606,xru5DHSWcOR9waPUwin-6voMzKdes_0hmiFquQqWZjPk8mlTOOK3PFdz6RlnoQasq90uXzrCB6sMAA,"['NA1_4334065236', 'NA1_4334069966', 'NA1_4332498102', 'NA1_4332535607', 'NA1_4332533682', 'NA1_4332531503', 'NA1_4332499868', 'NA1_4332487503', 'NA1_4332476485', 'NA1_4332435681']"
1607,foZcnBBpbvTTSHal-tDgYHS9xGuv-vRC5e6aAwV4GRbJ007vtk_avq9zCcYQ_gp58B325XqFPwSnbA,"['NA1_4333120055', 'NA1_4332018488', 'NA1_4332033587', 'NA1_4331997685', 'NA1_4326799692', 'NA1_4321198266', 'NA1_4321159037', 'NA1_4321124683', 'NA1_4320336710', 'NA1_4320373242']"
1608,pSmIqqcMQv55dCG_uoezLKbWZIgYxD8sTj1LnAx0bNumdDR9clSddAkG1kOiRLcB15uDjy1b4FvaMw,"['NA1_4334151700', 'NA1_4334112234', 'NA1_4334076428', 'NA1_4333893742', 'NA1_4333789583', 'NA1_4333746494', 'NA1_4333751124', 'NA1_4332117073', 'NA1_4332029469', 'NA1_4332033416']"
1609,FU5eOOIr0yWzDIPV88KrYgVnUMOFSdiNkpv4yn3gZuPLyO4IGJ71eSMwStdBXJs4iSqmB8pmzC98ag,"['NA1_4312546107', 'NA1_4311740107', 'NA1_4311704275', 'NA1_4311651490', 'NA1_4303386097', 'NA1_4300407461', 'NA1_4300348613', 'NA1_4299731621', 'NA1_4294508855', 'NA1_4294054778']"
1610,-FRgQVLyZ7yzyZt2ygiz2pfqfq1iRrD0M0nADzn5rwsBUwnKGjbCkl6QiZ9oCTJ-KxOSxgcfyjzzyA,"['NA1_4334300335', 'NA1_4332620418', 'NA1_4332557110', 'NA1_4332593917', 'NA1_4332581275', 'NA1_4332518920', 'NA1_4332171558', 'NA1_4332087747', 'NA1_4332112231', 'NA1_4332025893']"
1611,nBDEoIwUVJHw7NKL41zT1LNa-xMW_jdAuBx6HHnLeXNWh-n_yna_cIrGbRRmyvrE12UaIIBarmSuDg,"['NA1_4334355790', 'NA1_4334134338', 'NA1_4334053605', 'NA1_4334014515', 'NA1_4333959264', 'NA1_4333943466', 'NA1_4333288360', 'NA1_4333325344', 'NA1_4333333505', 'NA1_4333313108']"
1612,V3AbbfNDG0OPAQSlV09Vv6PVjemk4rmwn7d-iICoEbSP-GMiBHPqmcGf7ABq-qugESbScLt4fnTMUQ,"['NA1_4316804564', 'NA1_4315871770', 'NA1_4315815531', 'NA1_4315646640', 'NA1_4315589594', 'NA1_4315583283', 'NA1_4314673957', 'NA1_4312812612', 'NA1_4312540662', 'NA1_4312503967']"
1613,SIotkdQHy5mlsMWyqm4meaZ8XCn6EFTzxpyi8UC82IintlYhu0XNfLSyh2475w5QIs7PIb3QLhZZQg,"['NA1_4334082894', 'NA1_4333984404', 'NA1_4333968834', 'NA1_4333889541', 'NA1_4333902320', 'NA1_4333639343', 'NA1_4332562090', 'NA1_4332537952', 'NA1_4332506483', 'NA1_4291379048']"
1614,LMnA5afx2Rs-eACf9-Aam_YwAUFuDcnmQSbnQwwJCO4ihCWEYaXDOTpOqSz2MV6biIf5bU-lnLVQig,"['NA1_4315888586', 'NA1_4315921517', 'NA1_4315815531', 'NA1_4315790561', 'NA1_4315693606', 'NA1_4298738730', 'NA1_4298751694', 'NA1_4298677132', 'NA1_4298655866', 'NA1_4295764286']"
1615,OjlrQwflA4EPojf0tK-kitPHbZsBWuRL3JpgVXQ3ZFKOA5A2HRG4CDjr7hI-F_dICXmxM2xt352G7w,"['NA1_4334401966', 'NA1_4334390066', 'NA1_4334335269', 'NA1_4334340759', 'NA1_4334293298', 'NA1_4334112234', 'NA1_4334055244', 'NA1_4334008648', 'NA1_4333933759', 'NA1_4333888387']"
1616,tjWaS2Cg5k2ObhYJcw0c-f89IHd59p-V4-K8BR7Xxracq4QtrxX5pp9JwLNl1JpfpvudFgi34xjyDg,"['NA1_4333003442', 'NA1_4332967726', 'NA1_4332899156', 'NA1_4332872252', 'NA1_4332804779', 'NA1_4332758887', 'NA1_4332634017', 'NA1_4332611009', 'NA1_4331909092', 'NA1_4331932594']"
1617,rwHLLQDzNu5p67f8rjrfuhU4RIHD2xFb5rdP7Cl-AY7a6aYFKUV3zU1wfDwwwQ7Zs5lUTIUa8UvA9g,"['NA1_4333968255', 'NA1_4333879933', 'NA1_4333756596', 'NA1_4333751124', 'NA1_4333615712', 'NA1_4333403026', 'NA1_4333391245', 'NA1_4333338559', 'NA1_4332477176', 'NA1_4332434477']"
1618,uKaL9P9TQ4qKQGdfHs0kfBmxezgNOZ4MxVr1rwmvTYF7wiNB7ArQxK3CZjZ59PUHYCfGJ27ONRsOaA,"['NA1_4332916367', 'NA1_4332932427', 'NA1_4332858153', 'NA1_4331859408', 'NA1_4331855974', 'NA1_4331881959', 'NA1_4331798111', 'NA1_4331811339', 'NA1_4331727955', 'NA1_4330265005']"
1619,lNqdoVqNXCrDz9Wo17Auurn8kw-ZCrEAeNFu9VORWzoN_HM6qbjXJxnWMEbGJXWhwoLi5trdyvCvUA,"['NA1_4333195899', 'NA1_4333172716', 'NA1_4333129041', 'NA1_4333124259', 'NA1_4331910124', 'NA1_4330576531', 'NA1_4330562572', 'NA1_4330486349', 'NA1_4329952586', 'NA1_4329908635']"
1620,d0jWv9ZA6pGefpAy_4xnCSSpag_HD4SBjxgqm7R7omunfhndvWrrd26Q1V0xxIOZweRy_lO6DTbBWQ,"['NA1_4334255982', 'NA1_4330639254', 'NA1_4330644191', 'NA1_4330579402', 'NA1_4330585434', 'NA1_4330591458', 'NA1_4329330832', 'NA1_4329327160', 'NA1_4329304488', 'NA1_4329271009']"
1621,c_v7uTCui8QDPIBLicKSab-J7oCzG1eNadTRONUTTW5SPsJXqSLlKsoVXIfW6KfZyoaujW_2Lz5Qfw,"['NA1_4334239377', 'NA1_4334267346', 'NA1_4331958997', 'NA1_4331951828', 'NA1_4331907547', 'NA1_4330985994', 'NA1_4330979900', 'NA1_4330837139', 'NA1_4329752218', 'NA1_4329734378']"
1622,KsbR6C7X6RJn-e_U6cuDPcbGxGR2L_aeg5-G6RzgB8cJ8JPKTuv3LUtBlfZ327629NOoLshMKr9cxg,"['NA1_4331500739', 'NA1_4331442266', 'NA1_4331190176', 'NA1_4331120126', 'NA1_4325387118', 'NA1_4311023028', 'NA1_4294286469', 'NA1_4293072705', 'NA1_4290942515', 'NA1_4289743149']"
1623,by6KPDRwAlsdwM2Q3cqld8adZa0iknmCyrD87GJ6AS-s1UOZuqkyUyNav87VOOvePBQzIAazpAX1Nw,"['NA1_4334289958', 'NA1_4334260539', 'NA1_4334001834', 'NA1_4333932875', 'NA1_4333035890', 'NA1_4333008928', 'NA1_4332980859', 'NA1_4332617197', 'NA1_4332612153', 'NA1_4332566513']"
1624,l2lf1ItYYQLuFK-gwdSzcrz3dkDHKicjcGjBpRVZNY5LtrGkKbb_j--PWaC_jplk4KWclrLQ47I1Kg,"['NA1_4332862684', 'NA1_4332813896', 'NA1_4332607156', 'NA1_4332547603', 'NA1_4332001483', 'NA1_4331925556', 'NA1_4331855841', 'NA1_4331870778', 'NA1_4331802899', 'NA1_4331717398']"
1625,Z2bMb-P_FArry-b1ubVVBwgx_HWUV8wFoCPno-fbdOq30Ibqm1Fx_XjUjxmgFWBMkWgBQtfAhswgiA,"['NA1_4332336841', 'NA1_4332365061', 'NA1_4325057665', 'NA1_4325055157', 'NA1_4322734539', 'NA1_4322608154', 'NA1_4322622649', 'NA1_4322446552', 'NA1_4322450086', 'NA1_4321354414']"
1626,MKIU-_sx8hftPD82q59ULJfTldaGJgsAAof8d21YHZ_PbQNg2cYAVt08g8jEtAhA8PfNtIG0RVE2Kg,"['NA1_4323848748', 'NA1_4323808058', 'NA1_4323796041', 'NA1_4323794119', 'NA1_4323841923', 'NA1_4323820396', 'NA1_4323172370', 'NA1_4314076275', 'NA1_4304810293', 'NA1_4304761636']"
1627,Jjl_n4LrwNfGn6sofJBS4jw4OIppf8dATLM0939UFwPQykbaxPLQ35D1eIj-nF7dWK2VeW30YZLL7w,"['NA1_4319232284', 'NA1_4319159091', 'NA1_4313901122', 'NA1_4313839309', 'NA1_4313824008', 'NA1_4313739152', 'NA1_4313772176', 'NA1_4313686017', 'NA1_4313645428', 'NA1_4308390925']"
1628,ugUGGdzOdWmwVqVo6Ue7LSdlvGEA0EopkAjJe17zJJVrIiNestofDF94O1eU-qXWnBxvBov3lhdZxA,"['NA1_4334283991', 'NA1_4334257304', 'NA1_4334242274', 'NA1_4332218785', 'NA1_4332059972', 'NA1_4331953923', 'NA1_4329125664', 'NA1_4328191446', 'NA1_4326968251', 'NA1_4326985087']"
1629,TLaRuQLiHyVv26KJcm7J24jYT8H04s5dSG0jbcG1GOBvcZKOetpbTC4wFgASFGxs-OQ5PkhUyXdI-w,"['NA1_4332677710', 'NA1_4332617197', 'NA1_4332608976', 'NA1_4331781779', 'NA1_4331737808', 'NA1_4325650583', 'NA1_4324384564', 'NA1_4323738654', 'NA1_4323765343', 'NA1_4317850845']"
1630,yoMs5xBlYXyIlyJJGV0_uiej3Db_W3RtpOJ3-VuJkzXsTGUFrS9mVKJf-U1ZNqrnTZdPjgytRkkwww,"['NA1_4333790719', 'NA1_4333618035', 'NA1_4333624835', 'NA1_4333512572', 'NA1_4333510111', 'NA1_4333367369', 'NA1_4333375551', 'NA1_4333402151', 'NA1_4330460971', 'NA1_4330267358']"
1631,CwSrTi7eUV_2IhnKXl4nyXuH83J8VCwNmkTwPzBqyNSpzdtMl1BSrfDbcj0KNZJ8-Dx-YTKBXD6ljg,"['NA1_4317055588', 'NA1_4317012543', 'NA1_4315810070', 'NA1_4315761514', 'NA1_4285746736', 'NA1_4285679052', 'NA1_4283859402', 'NA1_4283796735', 'NA1_4281946831', 'NA1_4281939660']"
1632,4JXoFtskHJB4McNugZf5_mQXSpqomF61FubwkOzK0S8UogvfRfOyWUVAUmxFiJ38cQfnc9HjZGTSWA,"['NA1_4329912559', 'NA1_4327874985', 'NA1_4327789401', 'NA1_4327805501', 'NA1_4327710772', 'NA1_4327665641', 'NA1_4327002659', 'NA1_4326948161', 'NA1_4326917331', 'NA1_4326943933']"
1633,5DwTo0i7X6mh9rG0A-TevbNBA7t1sGmWdsvEdI35O0aEEUrBDhIlQ-wr4R8egNg04BGWdM61wujyhw,"['NA1_4327553808', 'NA1_4327539883', 'NA1_4327477696', 'NA1_4320409922', 'NA1_4320383721', 'NA1_4314711963', 'NA1_4314638062', 'NA1_4314631253', 'NA1_4314573017', 'NA1_4313724652']"
1634,D49L6xdgP1eMx2kLJ-lJeGfsCzTI3GCfM0uprxa1ZBnX2rIAp1LYnoLu0u21Nbw7fhZqevhBmivEtg,"['NA1_4334127064', 'NA1_4333947944', 'NA1_4333904849', 'NA1_4332716306', 'NA1_4331334762', 'NA1_4328172357', 'NA1_4328099030', 'NA1_4327910814', 'NA1_4327833542', 'NA1_4326982655']"
1635,qTBZ4YpaDbLc2WrHiHgLct6nehIhKtIbgploqa12Bj_kbLlaHoMkW5lVsCtrGsX5DkOzLHgtgW0vKg,"['NA1_4334257476', 'NA1_4334241911', 'NA1_4333508425', 'NA1_4333505317', 'NA1_4333522493', 'NA1_4333414924', 'NA1_4333401768', 'NA1_4332722904', 'NA1_4332670624', 'NA1_4332426951']"
1636,85D6m7tqED5jQxhGEU4AcIO5r86hLM3raTKIQQ-pQ4RHGFa3jqucVsfW1oMo_ulLQbv0onNvN5hJPg,"['NA1_4333125283', 'NA1_4333141080', 'NA1_4332937356', 'NA1_4331656961', 'NA1_4331304113', 'NA1_4331291409', 'NA1_4331288208', 'NA1_4331264505', 'NA1_4331260838', 'NA1_4331203776']"
1637,HuOH8SAT4QMBqDpYCMLODIi1v59PjfSIdKoFdend6ddC0KECFHaLF2R14AoLLlcaBdnRJCbtJg8PzQ,"['NA1_4331928137', 'NA1_4314534166', 'NA1_4314457823', 'NA1_4314451064', 'NA1_4314393714', 'NA1_4313271730', 'NA1_4313235868', 'NA1_4313211805', 'NA1_4313139069', 'NA1_4312511364']"
1638,OcEFicrLRZovWU-PRuGq575Ihrz-UgPqNqod_7gM6VVOLZ0CWtca05UlU7VEvMQtm8VSc6cFgEaTmA,"['NA1_4334126025', 'NA1_4334099908', 'NA1_4334071892', 'NA1_4334015582', 'NA1_4334011452', 'NA1_4333924288', 'NA1_4331026476', 'NA1_4330978324', 'NA1_4330930933', 'NA1_4330914639']"
1639,7CUixXrm4PgTNkHXzX9Syvv1DgPPz-8nXSuOY1vbfIvHoqg-gzdsWcxWBFcn9UWW1FRshNe3XzlovA,"['NA1_4334341891', 'NA1_4334288923', 'NA1_4334325661', 'NA1_4334302945', 'NA1_4333023903', 'NA1_4332990951', 'NA1_4332927129', 'NA1_4332911020', 'NA1_4332272292', 'NA1_4332270544']"
1640,Fs8UiKnNDH870Ei9rVwYk8WnKdSWdpD_r4BRU20L38U7Py0MYds3o-pxyrY3MfGN1KT2bu-VeZjhOw,"['NA1_4330181168', 'NA1_4330139848', 'NA1_4321787506', 'NA1_4319446206', 'NA1_4308875292', 'NA1_4308846955', 'NA1_4308793792', 'NA1_4308697263', 'NA1_4296368343', 'NA1_4296313154']"
1641,hlZSW2H1ttPbG15SnmQU6gRSsB_3VINL2AojtBx6nJ6qKOq4NP6IJQH6sR1jIBiPzC47fVLvAn9Iqg,"['NA1_4325288102', 'NA1_4307929104', 'NA1_4307941031', 'NA1_4307855153', 'NA1_4307814348', 'NA1_4306906807', 'NA1_4306728760', 'NA1_4306780571', 'NA1_4306448527', 'NA1_4301095021']"
1642,7ASAzU0bVqOk8o6y5Kig6HCurHX82njA9ryW43xvm4auTn6YYJ-W30mMQAzAAQIWfRLdCxEOoFXcJA,"['NA1_4332683136', 'NA1_4320207539', 'NA1_4320181296', 'NA1_4307176517', 'NA1_4307140173', 'NA1_4305935788', 'NA1_4303850340', 'NA1_4303495053', 'NA1_4303491140', 'NA1_4303374708']"
1643,SAAmYU9AH5wvq--JI-JOLPJapu9wzQdcN5-AhGtn9ksci8-jVDCTM3F1N5mzV74UahTK_mkZkZBlzw,"['NA1_4332966944', 'NA1_4332889363', 'NA1_4332513996', 'NA1_4330990312', 'NA1_4330635458', 'NA1_4330640247', 'NA1_4326853799', 'NA1_4326309679', 'NA1_4326321059', 'NA1_4326278339']"
1644,d-0E5kYoGZLYODMrkpQ-nUNuEIakkBcEUvUKixkEIHxdLfJ1vs0VgvBxGZidxF3ohqznrRUu7cliCA,"['NA1_4319313320', 'NA1_4319280447', 'NA1_4319263559', 'NA1_4319208489', 'NA1_4319172724', 'NA1_4319125890', 'NA1_4318397611', 'NA1_4318385845', 'NA1_4318354484', 'NA1_4318371671']"
1645,ww0pZ9ZrB19sPOBKg1d7Xx5JWC_HbcZBLpYpQf4L3sW8uwAVUBMR2zOjg8Sreg5dpXNGm8YoQylLVg,"['NA1_4329681700', 'NA1_4324690742', 'NA1_4324686527', 'NA1_4323662019', 'NA1_4310212171', 'NA1_4310136948', 'NA1_4310104471', 'NA1_4310141019', 'NA1_4309337248', 'NA1_4309318824']"
1646,mvvWqD_aKPLV9x4G3_ChzDO9rGhUT1R203tvgeqRwzAP_e04os9E8VCF27jJWr8hWteVa6549cKzrQ,"['NA1_4334206869', 'NA1_4334112326', 'NA1_4334062720', 'NA1_4334026139', 'NA1_4332572312', 'NA1_4332498375', 'NA1_4332494257', 'NA1_4332467605', 'NA1_4332084676', 'NA1_4332069056']"
1647,Nm2L0hZocu3hpC1JR423KhRoDG8Omps5CkUAdK-_nySCd6OcJmMKjpDSbytLvddNjmj2tAbzldMswg,"['NA1_4332998663', 'NA1_4332994092', 'NA1_4332989898', 'NA1_4332899896', 'NA1_4332815265', 'NA1_4331990535', 'NA1_4331907296', 'NA1_4331903352', 'NA1_4331890658', 'NA1_4331846764']"
1648,R8GFXUvLR_kKo_liiTcY_7tTxPbyhQSV3n8Yon3bH_FnJ93mP7H6anzSvQBGgyqBNSxlPJharX6QGQ,"['NA1_4312815707', 'NA1_4312718996', 'NA1_4309821074', 'NA1_4307758149', 'NA1_4304368943', 'NA1_4304306576', 'NA1_4303330269', 'NA1_4303285372', 'NA1_4303217794', 'NA1_4303194583']"
1649,GBnxr2NxVtXSfq93tJBq5WQAn2Od-xzFToBhokGIZpE6G1IoRW0IHvHXb3S8w9CvwhORXOhhGZMTQA,"['NA1_4298208980', 'NA1_4298213411', 'NA1_4298138119', 'NA1_4297283951', 'NA1_4296313000', 'NA1_4286792340', 'NA1_4286792337', 'NA1_4287453314', 'NA1_4287409196', 'NA1_4287414757']"
1650,xQ4MeaMBZYICLpLelSnD8HlyAHsM9qfofBhTeJ45f3gJvXitKpm2dsUZflBbOq-IeYDxeiXoFXaopg,"['NA1_4334394304', 'NA1_4334391328', 'NA1_4334358043', 'NA1_4334182170', 'NA1_4334127469', 'NA1_4334103540', 'NA1_4334068998', 'NA1_4334035974', 'NA1_4334081559', 'NA1_4333317987']"
1651,ZJygaDhhwRlk5IThmRFwhPeCZDpPCIu8VUhwjEtXb0hU0te16yDjp2k_sXaO5xPOog8kn2swkVU8dA,"['NA1_4331135374', 'NA1_4330616699', 'NA1_4329463225', 'NA1_4328845875', 'NA1_4327770125', 'NA1_4327754631', 'NA1_4326354568', 'NA1_4324591875', 'NA1_4320797129', 'NA1_4320137748']"
1652,ip7cWYc7uXBNoghoWv2TV80mYsD2MutgQ4DFywzYAm5MVyTF39AzkKixP5Uk5YEztK3pg21-qLMHyg,"['NA1_4319104333', 'NA1_4319110867', 'NA1_4319038647', 'NA1_4316927193', 'NA1_4316901809', 'NA1_4316857201', 'NA1_4310572672', 'NA1_4310552045', 'NA1_4309287509', 'NA1_4309320482']"
1653,H1EU0dkYeROwC1VtQ0x8luNtD9GfiYNDzBB-TAoiKmwF2t5AR2NSsnRYCKePKFOgmv32kuBsjY0J8Q,"['NA1_4326901620', 'NA1_4326856325', 'NA1_4325627292', 'NA1_4310652673', 'NA1_4310596381', 'NA1_4310479353', 'NA1_4310481232', 'NA1_4310413653', 'NA1_4310373436', 'NA1_4310288094']"
1654,RTOyJZTI09N3IkXUwAxwSITVEMEH_slf7RqnbMB61Genhrhpu7ejP9BIzRD-6fSITZ_GhpsQCgB3_w,"['NA1_4334345496', 'NA1_4334370760', 'NA1_4334288322', 'NA1_4334284836', 'NA1_4334115415', 'NA1_4334069406', 'NA1_4329997889', 'NA1_4330022956', 'NA1_4329949467', 'NA1_4329005883']"
1655,wHjU3yGkYwWGAXM_O0G_PlSqyARoiFfAaQ-s99PhMWcqFRyOr2nrzYeQPzxKgtVFd_RqyQ3u4-NBGQ,"['NA1_4333090076', 'NA1_4331046546', 'NA1_4331029900', 'NA1_4328538263', 'NA1_4322869463', 'NA1_4320774019', 'NA1_4320780511', 'NA1_4319892730', 'NA1_4319819411', 'NA1_4312976593']"
1656,Do2rTHtZfKHlToyWAVSfCIpTU4_3_c9nnZWwWTUnXT1SkNbkeavI33XVdcjC3JPLb9nzpWFaxD-fnQ,"['NA1_4327514747', 'NA1_4326624745', 'NA1_4326318634', 'NA1_4326315693', 'NA1_4326312083', 'NA1_4326238534', 'NA1_4325885257', 'NA1_4325788249', 'NA1_4325800926', 'NA1_4325614651']"
1657,2uaV2VGVMNTEpMYNYmbEOkhYtldCrzZDJSjr-wvHo6lUyZJewYID06pOzlM35Ks1p9oDOyl31AaAnQ,"['NA1_4334107771', 'NA1_4334058973', 'NA1_4334034422', 'NA1_4334028770', 'NA1_4334001834', 'NA1_4332928427', 'NA1_4332872252', 'NA1_4332815263', 'NA1_4332778518', 'NA1_4332783140']"
1658,v5O3XwUob44ij8K6-qqlKGoO5HwijDJQbzAte2txC067W1_YP51g8a8oUieQq-_c0ZEtDZkNj3NHNA,"['NA1_4330822341', 'NA1_4330786274', 'NA1_4330781418', 'NA1_4330697050', 'NA1_4330721432', 'NA1_4330685666', 'NA1_4328992900', 'NA1_4328926829', 'NA1_4328960733', 'NA1_4328874174']"
1659,rGtPIqMnciRa2vfFMXbKLM2nAwfOsjXBv97x4obyviVxTCH3bfFc5mr8OJ1fdS2ZZG52I4PKp-6umQ,"['NA1_4333991297', 'NA1_4333943011', 'NA1_4333887147', 'NA1_4332901658', 'NA1_4332825615', 'NA1_4332758841', 'NA1_4332753774', 'NA1_4332707890', 'NA1_4332693660', 'NA1_4331940051']"
1660,wbrt3NGmCW88Hdpjv8I33qLkMKVHM_7KIxMWMzBaqo-n7784b4dPRlQGnQKDy_as1S6GQQGZqc36_Q,"['NA1_4328577395', 'NA1_4328602220', 'NA1_4328537666', 'NA1_4325803913', 'NA1_4325655476', 'NA1_4319871271', 'NA1_4319808264', 'NA1_4317875490', 'NA1_4317827015', 'NA1_4317758710']"
1661,gMG7rCasqMGyVR4VSIjFkcC5dube8C28Q0qo94K2C0S4I09asJRSmX1QBYUPotwuQgRbpPpRaxnGDw,"['NA1_4334322529', 'NA1_4334267984', 'NA1_4334263268', 'NA1_4334157377', 'NA1_4334169846', 'NA1_4333132524', 'NA1_4333089854', 'NA1_4333044447', 'NA1_4332987933', 'NA1_4332991502']"
1662,UHSIYTRI7CQsW7L-wOvIaAiDh3DabDA3dfFXku3dYhDJUjGcN9EBHQVn_yT-DF2ACt93vSpLTOliKA,"['NA1_4330585024', 'NA1_4330609936', 'NA1_4329970478', 'NA1_4329914370', 'NA1_4328260727', 'NA1_4328195700', 'NA1_4328214290', 'NA1_4328222852', 'NA1_4328191358', 'NA1_4326051661']"
1663,uRH-wyuMcGoRQc_yFNVrIk4FIWdhEXq3wCSMdG2W2spnTRS8ly6D16_FLJW6-vemgWH45YflwTuhmA,"['NA1_4329238203', 'NA1_4325971850', 'NA1_4325895864', 'NA1_4324736753', 'NA1_4321749597', 'NA1_4321441672', 'NA1_4321371595', 'NA1_4321314473', 'NA1_4321223167', 'NA1_4320484117']"
1664,MWR7eoJBFyyUGZyCINSwEB9rxihbOGTcAoTuPW9ZqAMHTrFDenidVfXGGPzjCCYPMdX1EgkbbCjMhA,"['NA1_4332926129', 'NA1_4332859190', 'NA1_4332860850', 'NA1_4332806343', 'NA1_4331727094', 'NA1_4331712290', 'NA1_4311480904', 'NA1_4311102607', 'NA1_4311029345', 'NA1_4310996432']"
1665,6o424S6QMqg-7tcyU8Dc9aPVUgZFnLATxRclY0_V_lIEq_2hR6ioTC2D6HpEuHZ1W3_lArkxTEp2EQ,"['NA1_4332906585', 'NA1_4332880730', 'NA1_4332842084', 'NA1_4332768440', 'NA1_4332742833', 'NA1_4332695791', 'NA1_4328104515', 'NA1_4311123843', 'NA1_4311021200', 'NA1_4303473521']"
1666,HD82KbqODyTXcMI7adO0ihjSnF8p12BqZpwSJgYZOxcyUab31wv8O8YsuQw_cJkMELsYOGWTXfI9Bw,"['NA1_4334260539', 'NA1_4333927785', 'NA1_4333857619', 'NA1_4332603235', 'NA1_4332546238', 'NA1_4332530083', 'NA1_4332446305', 'NA1_4332442876', 'NA1_4332440022', 'NA1_4332386482']"
1667,fs2e-9K-50ZdtoHQAU_G5UncbCBZQ9YIjx60NjQZ8DiBpnYWWS1LvwDN-L6deXSfH-7y8IvfrX54Zg,"['NA1_4334108282', 'NA1_4334143289', 'NA1_4334084999', 'NA1_4334032357', 'NA1_4333506447', 'NA1_4333532565', 'NA1_4333014525', 'NA1_4332919473', 'NA1_4332406063', 'NA1_4332412914']"
