,Tier,Div,puuid,summonerId
1229,PLATINUM,I,AOkcF6VyWw9YGlAFMXiYWzETYNC8O4zr-5zh1SPabiqDGDMhzU8pz1u81LOUEq9ilBLakQfTsFd4SA,gK7Qfz_1LZQxF7Ml_hI8RxaoJo3TazDUZpwR6oKIl54OGWhV
1230,PLATINUM,I,rrPS8By4z8Q9ITJmOZRpqtmuiDP0pgVhr9ljguBRS1mM4fFHIpK_iKlXggBXB2w7pN1KMdgNCN5fFg,X9fMYSoMDdhY5kYRHQbxafW3Rhli7rJQCBTecAJSJfikx8TT
1231,PLATINUM,I,pKWjld3ObxC-F3Ev8tuODALIFtrGOl7UcrcQxn3nmFT_tDLjA5BopWFoDY68hvEdB9LCA-n5eHds1w,XCn1XkYi6x1nBOE1tG0Rt1sBkDc0AYQbI4CKpkQSIab1FffN
1232,PLATINUM,I,mAXuERpuFAdSoPStW9GsM4x__5u8f-sOER-AcGwMd_3ikz9bOBpkd4YGmmuwuB4Ri2kHq2Uc-CoOSA,Q5FFl7ZfcxvlI5g7EXw436ukyyQSKarulgSwHcHX_s6FlbPj
1233,PLATINUM,I,6RRGdgd_1LPJ22JvRKESuHNZnVxZIJS7MwvNX3RsIuVU83BsEdqPYMFayGbeLmMB6_YrBPPGbNwZSQ,kaDXwOi8NQMYwRMB6NpgVOBHB2sugtLLlat24-7eliA_BoAJ
1234,PLATINUM,I,wMPJIJd7p5uRweMNamSmFBs63fSzvqHyJA_dyyLJR0xfAIf3Xjlc990aaEWeesyKNTTI9N_0QLi3Hg,CgqkyItFhwqLGPqHj7LxpxNZfNbyvHLme5ezsmT_T7dYrdTO
1235,PLATINUM,I,31fMfo5GBESYX_ywpm7RWZFCoXEAoOD4XbEtAJpVXLg5nhsbEmgWImYdlkbPfZ3IBa86P3XhqRNkrQ,QSR__3IgU2AGSZhNNCpjPn1Aa4qsqPSrDF2yzD8IxXHbTQpF
1236,PLATINUM,I,XV3tcUQk2kuCFWln5trY_rztgn7IYV5wCzLE1QEm26l0AxdcXApG55YiUDmIKzrKy11AqnuUzat1vg,jU0EP_qAmBiNU-ahh04RAaJfmFloIL7_8taPLA98_BMIEJfH
1237,PLATINUM,I,gdOY3KODF6bnaX06YlZU2TrZ1g1u_gNC2Gdr4UmSvtkbV_PV27hSQ0a-iSlir1ng61qmi3wK0hrauQ,BRklWR_SJUCRxthfCufKmbBkw0uHeGTqCt_UUunvIz4RXdiO
1238,PLATINUM,I,eRqoSgdlcfGH5srW52jVhciW3XhPDECUV1tII9M9QxiD7BX1pK24Vq5MdRw5hm5p7iY-POk9gQ4YGQ,XqbyNA1vJ4hwL618RZyDPEd3M0WSUb8_lCJ8ZDzG4dRrslxv
1239,PLATINUM,I,_oQCCT_qhDSY56MT9D7SyGDwSEnwaSTdz1ULTIWhkdH0yoEoZWQsWn68lF-geu31-KdNVv7-oSdcjg,4FudQY5_VTVOw8kz0JVradioe-4Eog2ykwTr--t_AI1a4xBt
1240,PLATINUM,I,aLm5Kx4QxC5Pnh9HHnu-3dx7Lm_xmiEF7F6tQQYPIH4kSu96Dlx5KhcvIHRoAHYxze3gviRtZJH6vA,4O-LVNha3I4AzB6LVES89BDMJW87Ku3Snq9EkyizZW0i5Gq6
1241,PLATINUM,I,aqg5VVU9K3Jjs1VLFj6pLLBpj9FmGaAvm1NpFyvdq6kdgnUIwOlHUfiHTuQAizoIOKFixysbCLtjAA,NYrHwGYNUQN4gnYvrcCODG19W6P-zqDpOddPQ93_BLhsn4kw
1242,PLATINUM,I,g6RfzopfMJU8q8kLYUlc9m9zQ6ItQDY7wbLc4YvRpMZJvnHR5w57UBQxMATAE1RwPCkq-EQAqEadcA,cKX2Ic_zlzpkKFQdpcXUFKDUeiOVfUHiyySGlzhE01dtO167
1243,PLATINUM,I,Jm0PyICjSjF76rcwZC6O7Cu8f8Qmrbxsx5yJxKgfUb_kRKwXQZmR7Y_qvQZeh-NLm3HSSG9omcNITA,S2aTHHdrY_EPFvwNQscm6X67KfqyvSeNY7NH-70gWu7EcHB0
1244,PLATINUM,I,Q_mlSwxT5CJrXXESWFK-qBycXveB9Lnlii6QQTZw3q5ga1OEIcCtGLSvv16_Lh7LWcJFOSDWxT0Ung,0POBAXG181jaoxWsYDHkHDunD5L3jaLsP8F_BS3y8Cb6FF5h
1245,PLATINUM,I,rcntrbCgru06aF3y6MFtfyuCWqCDkDZZwwXWTT5qlfTpNop90n6A1Mmn258fJDmZ9hWsNxnophY66Q,hZd8T0Ox9yfZsT0QSGDCtVgYP9FXMrgcjmWGwiIq-k90TSBw
1246,PLATINUM,I,aVMB8oEPXKJVdUS-8XnYeumNQuhUXpm3cW9a_nXE8SKqSIraZZ78ierAcBjg-80LzIOxK7MFh2SBsA,vcp5Amtw3ISRDMd-LeXCvHgLL_LYtZTX4C5pyZ_ZtXLmanvw
1247,PLATINUM,I,G6aDEZYAJD8bIDhQZAyDjDznjiKJXnZ02GRZcDwKrUDTMEShEbKQRSIlmiwY_I4djtrzh6pTe4T1Pg,yltnKrYArSgCkygFP7vq50rnhZX0LBI0OFOyYXj2pgGDCS6j
1248,PLATINUM,I,8e5N-Ek_Cl34Zqqo8uH6hUJ4NhBltt7wVf-n2UT6Z0voyEKUbMBoE3dhr3-03BEjNA1H0FS06UKhjA,JV0KUYLMysYFfe45BK8XkDjDtP0xqZfogBYRGKJBvZZ17Goj
1249,PLATINUM,I,XpDT9MfEEqJOSVfFrLeDiM9EkzVGy91XG1IgYg1NT9s24bg4eEflVYX1wrjzUn6d-w_ftbVhfwhfKg,zSqsILu-LU1Stdi_drcLToJtk7eA78asWAQr559Gf8LsUFEn
1250,PLATINUM,I,wOIDM0dQ7hync3YVye873TnbJTj4LxFH_3th3Al2To805WKwA6_bN1-nAu_bW_YE6OKt5nWsj__eOw,7vtwfIwwImhrFlGUyKXgq6U-c4rdfiSj-ECAOPKX33YloYuf
1251,PLATINUM,I,_ZTxxoprOGukumUy5BCEeGlearL2HCup8I2wJpeYLOIYIVC1M1jlKWxSw_-MA9NMtlr77IBkD1GPQw,8eazaINPbjaSmF64NjR_GutTgEHYPCyh3iC-2sPj3l-MnY-i
1252,PLATINUM,I,viTY3tuiFT_I7dXySs0g1DcVqrurKVDtoR0k_ddKKvfJeiTDgC4KdriDlx91OpyuTaYInM1So_ktOg,dNBoYI2VZPK6-MG-IPzixhHsLZnsgW-VbDHRmFICt7ooDeWZ
1253,PLATINUM,I,js2Is1LsZZD-73m_S8KjBQ1jHZjn8pD_z9iHCFEeX-MjfmtgQau-vEMDp4rjIxQVFgNwlhRhIP_0fA,vUP74WNOVov9M0azc1neuF0HWMYKoBz1J8jhc18Z3FksRwqQ
1254,PLATINUM,I,994R_0bmSWp2j4EqwtXPcPJnRBX8gTXmfKgNjpjb2-_M2ucRL1akKz_kDOl0T7lqSHEYLJ10w0M4_w,DxdCBMYG9JfxkcrSDANWn6AiP4xHEL11uCtUfGcaTE3xJT5U
1255,PLATINUM,I,fj3c9lNfflP8qR5753p8sMo8dKvetmeC6plh0WqiDocboI59-unkvuPCbTE9zuspENklFOKn0l1Q2Q,WjSgdOTsNZbTD9PatA26Mhe6hDV4m8YzR8HWibssRP77MX-e
1256,PLATINUM,I,MNkLa8VDsF8bUnqrHZq9qGFz2_NJOLDivC51D_Tz0eplD5T3oNGdMfXXRPNwtPPGzIhModx8RHIEJg,MoTJgmN-n8-sFgoDfk9_ES8aQr8RYA6tAynaqdj4rA2Rt8zb
1257,PLATINUM,I,LiJFJ-cGPKutDZNRCZd4-VNZWYs48Pz6km8NxOhNWbcwQQwtCpejxDfKsWBvSS9QuJJ0PopswUIOag,eUy-IL_5QLl1RckWLB4gnA64VOjltdM0umCUcF7v9Ac7t948
1258,PLATINUM,I,UObLWoex0CeWAmbB4OPwdTJ16pmdsGYYVB_jFRsFdveTs1zjA87bnwh49-kaihlwbwbuoSYqglLPwg,SRI0xu6iouL_THkCQQhrhe1xIcxDyQLL5iKJCHzZ2Un-cq8V
1259,PLATINUM,I,KYD5wrsbTytzjmSfgLJ5FX-E0Nt2uCV7Aowp0Bd3lyegGHZKfdUoIZNnO_ALwOwEKuvs-TAOKcuWlw,Z4pt4kuvXv4vgvY9xkGKVfe3lDjfS4yer306KONnKQ9Jr733
1260,PLATINUM,I,vBE_nEGaKHWyq1wSKGocFMPRK-5JEFNV1ZVGr_O5LwCXNMo_0mBVqDj99HvcR8rAD19ZDIyRVbevvA,idDgH2xGi-LwI7JZXlyl4-AJL_5XMbZYwRwquQuaSskBpfi8
1261,PLATINUM,I,BnIBJPiQ5GQ0iETvaj5Khbh_q6vyC2H9gQA4qaefi1_V7Xy8yeDnpuPWxPTOatM5OjsncGZCHXY5lA,AsYFeQ9b2hkOqGeOKKp6KACpP2PAUinPaBgg5SNThcz8sY3T
1262,PLATINUM,I,hEUCoPtt9cSCFqGnGxK_mDGwZrfeLixUVcsf-B_Cg96DswwVJwKqEu5JgulB1s_G3pUbpCFVeMWq9Q,GMLQ9KgT50fqyqi2Lmh8dg06rAcpBDFMqAHxQ2Ct6Swg4L7z
1263,PLATINUM,I,kffn9w-i4r-mYIsMsMk7tvjszpjrzS2Dwzm7jfQ5V68qKP0OO1wtU6aTU_LYRs92U5JbE24RIE5Byw,FWewhlxbf36ivd4fCJ43_EgKojsdZidoU-tVUb_8TIsf-g4g
1264,PLATINUM,I,X_E-R8cINHKlDyppw9kf4-FP6tEDnrdlEHWuUtLh36rWnfddEuQYUEPFInSn5tdogaBmmslmQsmCLA,PFSgUAodr32x4rJSy_fQy6UyW30cNjqcaPyTmh0UFsevbViZ
1265,PLATINUM,I,g9e-v8gnMeFNk3aSX5QRThcINi2AmS84cjv8Uq932b8Rx-cwMkHkdcD9jew0VinsCGyuzvFge0Vk3w,oyPGNIV3BsZl5kWMa3Hua3iVHwTX_f3toyT8AAA849ktbiAc
1266,PLATINUM,I,d-As50GBs3Nqt8PMYimaI1bcRfFIee3iZOSd86bK0zkYbZt9Js1FBj8bZJJAyEdXRvU_PqYR9pREHA,NIH6PfFqgHW3imvoviyH6TOAzvSTeNyZq2mCOHSIA_5XvyQr
1267,PLATINUM,I,a_sUBEP-4G6bRairM8Ko8rBpiSeWCVevrCF_cytgu-grmfgdaIkk0VwBduOL25v6cVEjDSH4A-9Wuw,6JRYJ-SKUwDTNuDcY5j65HsMZhhDerHgtYiyIBch1M6TOgVh
1268,PLATINUM,I,7BQXP1tUDpu0Gwo5nQcsNN09exALvVxZGJ0Oaqv_SACZlnCoHl2ItShinwXsccwc-4ovOG8nFWjPhg,vdTkU7cEkjCxY4Q_uFd7X32E0BS2FID8PpF6GV0ziS6BPB56
1269,PLATINUM,I,PydqreT9Pr8k2uU7_oEz7lS4RB0r5Ub2nKKAFF5-oiU77-2qQhcT7s_psHWTeGF6h0dUwHpS93JDJQ,jo9JFlhxxiotmF_H_1p8Z-jW4GuPxQRr2jLWfk5BBOLBEA3A
1270,PLATINUM,I,SEZukGjkoM-e0egoOge0w7ZEIpgM4N9w9OcKrDqjcunzxVIwz50RSL3SADGN9WADHLqWCzWiWeAQaw,QypVRlQ9P_4sJZmXOG1LXeaF0eXGVNEs7D7lS53qdkiWC0f8
1271,PLATINUM,I,9ITobNvOzU3l6lU_2tjD7uy9IV5NTXwTQouZuYnqX32svVHUB2-NjPqQrGqWsqvJX9v9Y-K84loAoQ,EOZm7gs_1A07jVuH4IC24beefP710W3MxtuM_iBYQPLa4WP1
1272,PLATINUM,I,hkL8JlNlhOIC8pjfvPzahee1o2AKnxVPhsNQRIVyx7KmdnroaPM5olSFgbaVSWTsnoTF4iU2FIyRbg,ktDGEdUn2XTt4rqFHjjRRYnfgmTqE7toVdMN7ZedJol4saGW
1273,PLATINUM,I,0AJEUvDarwKa-fY48D-cCemAUHhcGQFzu9f0G8a2RVfvd-zHJeVolSsRJFC2oFdJ_shgXl5--lqeQQ,kaolmmjIyg7JH_oh008pWq2W4US0sTJ9QsnR58s6YQYMmy8q
1274,PLATINUM,I,W0cqWJghD2eowFI0bCa7cdsk2Q-NlExXSHw21I2qQFcKtapUHZWvxPtFOX52cupZrokieRE8509dlw,P57IN1QdcUa_HB5WeK-br33i9nZZuyR48xiZy_O4j_hp3mBL
1275,PLATINUM,I,wo6NirnBPzLZSgVta0nXsfsaKCB0ZZ0kwgsqS7gJZ6GISvllMUAUTZ3csVOnX1X7RQzNI-tmNlIltg,BqtaVCw5R7oO1b6Uzf4ozh6pWzWVUdvYT4faEDGj5_0WoWBa
1276,PLATINUM,I,UfQfFyOHkwOLMEw1HdLo7BsTEsupG8hmj_Ma4Wv-mt8unkZ51JJVkkoVAuPI44RLYHSjO6x5qTcUyQ,f2RGiNS0FjfuHMSN9GXq5_YQmg4KMeXShitaWhf1F_Y-5x5S
1277,PLATINUM,I,BQMWh9fUJDq6ue0jtVFhSzxshu-Lv_e4KnF9f-nvBHU4fCGKtAI9msqGDXMvMwvnpcfQ74SZCzxXOg,cWFRv6nmu6AP5UHsJqwGsV5X86Fb5BgfpRps7hY2wr6Evnab
1278,PLATINUM,I,m1zFGFpVDYZxXlQLRd2Y7M3o-3tDg3lZvxaVzrYUCvFtmoZYxQ8wm4Jfl0AOnbBFh1V806t4Q7QEFg,sGClqj0jtPucAcickAFa7qh0F3sdcXx_aEU4fwt_yZVCwni_
1279,PLATINUM,I,BzrAWkVNwWVC-851sst8jpRbR5CtUqgme-4iMB4TA2lI3jXoKymkrWVRf2Lk5JIgoVPmDpYTvILwwg,6KyAOBkvRbCroABJgAq64_Eb_dzGU02RY0r5dRjRVnLvBg69
1280,PLATINUM,I,zBw1W8x5axF-yg-A37gXTxaet1aizeNYQJSwXE-Y_nwL_qkWNAXJtSxPy_9BGXPngPQ4Jzx1pe_78w,58EGMGZQzK55EuCUIdvoTjzNDaU5h9CSCnvbpfERK91cLr2U
1281,PLATINUM,I,liXL8HbQZspfvAnt7JaF43-xyq3O3Zlb3bCTo8ZBgaU9xW1xC-LZ1nM4TOt3DB3UC5ZhrVlTU0ejcQ,ZuWrTVP81hEQdqJ1hLTq2bA5-06U8UWjkLvnQr9_pBLjLfbJ
1282,PLATINUM,I,vUSkZaOspY3Q9Fpr0r2ZzUWrqak3PXMos9YXU1mc8ntPM_ahyKqUVbmTkFR9leLEDmcw8FDS6z67hw,I6lpp2qjLZLiyUYlujWf2bEvHL0liKLLIvU1BqSs2wgwJl4D
1283,PLATINUM,I,yXIJbqQI0HhEbKSZogVWwt34K5xtsk39KdSfTrTTkSxPIAZFLk1Ue4RvxRyyTxiHIsf5w5pZoF1XNg,PFqMzswopWg4ywHawRxriYKwhVCtcmHNg8mr1nod_890B-G7
1284,PLATINUM,I,ysU4UjF4j8XnHj2GWetMVi0NKOB0moEN0rVWdY1XsESvNn7ATs0nkwmdtzBprjn9o-DawxnBItGciQ,NdwTit6la0jahOdqi5zngcuVEFmnc5xQsdM1-2RcyvYHOJ9u
1285,PLATINUM,I,K2uY-XrkHbMOPgfa034Z1ZqKBi8rXprgPS1vZmoY8XgxIMtPtZM45eoyyJvw0nJAASECpvp3bWyrIw,FVp7ZFWjdIoaXRDci5EbB-Ig7CPa7OuFTeKRhK9Q4F8nrcUH
1286,PLATINUM,I,_q4wh7gpB1HOo1F7LOUQ5GYGzJ5mT3pdOxYyr4AlqpMBSMwFwaK4fQYz2S7Wp3Fg64M4PgjPzIIxhw,boYe9b8lVV075PWX8wDz1WVOkbXLeMO6Undijd98aQQkyrbO
1287,PLATINUM,I,_FDew1LL4EUylxA8ObVt3kKiyZVNlbNzibFwOKo83Rd3LmExRAVpAWoFr1KQzgqgJ5wRoMWQXsemdA,kyaX27_7XcxlZmWxLYwnXBNNHkI-VH9wR7BOzLNncRtqPOdM
1288,PLATINUM,I,ipLapghK6f6H1mUJq_Hy1gTC7ZvAk3ptXfZz1fWeCaCSigvBPSZDLs7yS6TgFx3IF-B0SgEFC3_Ruw,KY1zoC1i7GU-J9r66Q3J5_vYoQWWu-pnyFiBafbcHIoFx9fT
1289,PLATINUM,I,RDHZRBnD2yivr8JEGoUA0xQjEqpEKBiMwoGSmTtZZBCt3GVTw6tUbMlACGRH9K5COW7GMKlVNZGnqQ,Dg79flKjrMjMJwh8kc31vMomQ_ucyqseZ5ol3LDXF3KnbmCD
1290,PLATINUM,I,SUkkxgVX0s0ovEkw8dyeXyf2iu7X9ISVKWoOv13-BWtL6-SUXM-HtT6qPbQeC-uG_eJeRmgu65jBng,7iiLOxLzOAqc4aTNVrEb49UesYFqAYzDOSSljBcIRIBQPhhf
1291,PLATINUM,I,aA5PUPFrT9fm8EiEcKkaxaD3VEU3htZ9paRyoKM3e3RI2Lnz8FcwvXjUY2iQXWYGPocXAsr9hMWiwA,1t9sG9plb96UAneaCygBebZMVjHnsSFS0ASZZ8-Az3dWwm9i
1292,PLATINUM,I,yLFrcd8PFWY70qJgVqexdvEKSmWhzpjfKN4odfJpnSrW8eTzdyjBZJDNSVfAS_t-eSR40jj4H_R1wQ,wNBrgGb-eXsHJhDragHf1GIjoP24BVufU6wnSfGE6sTUu8Tn
1293,PLATINUM,I,H5jMMzrZ1OdMvTabt5mnzrohzLRw9fiMAYVL45fMRkFv0Ra5VEB8fVyX0smK3_pgJFCYcLPS76pToA,eq52GprWH0oLEkPrdbxaE6wVtyml6_K5juY7QZ860DBoM0W6
1294,PLATINUM,I,R-OKMGxCOXIruaJk1mhm44_NMXJ4c-GgP14Z52Tixbd1V2oRhdaygJaBMZYjCaDXBu6912MOXbcoSA,UoAUc9eiIvndScHee0y0G9erx-Ett1DuXjUJU3MXSSvYx_WH
1295,PLATINUM,I,obgENHTvhCTPpp33I4R6jiN0NXAQWC5lVuksXvbPxd01hNxJyhQr3b2GnTkLZH0kCnJy_AlwB94eHw,L95_V0lFfxbUmgJMPf7wSiI9LjXSmd_H_V-a-I12yt6Fxc06
1296,PLATINUM,I,kcF3mWE2JbRMkcEwIlvgZHMpVqQFr204wLrSFRtDDHA0HH5euwF1Agcm9xr4z1hf_PeFq17JUSmKXw,uNBOlOfQbKBXIDeNUQ8b0528V86O_QwFh4xlQuFZscR_Ynit
1297,PLATINUM,I,cxVUyBp-jLYRCVHbSbCCXDgzVhVCuAqvYXzTtuNSQto4wioVJ1sRl-aMUvDtEev9KlaJuY4TcPCm8g,ZIibDHw5NUDZOxiMsdaDL3_9vTOp794NRwBqwgndnEA1fNgT
1298,PLATINUM,I,Is6dWc9RXE5m58BnP8GgUFI6m3sK4JNfIDuOsylpHEX49ec4dTSW1cGZHIzLHHOBHRvgbWRhdBzShQ,goLvGeTd76yb_rhfdaVtBh-VDJyoFPHrulo_H_Fn8Z5EIJln
1299,PLATINUM,I,M6qhpSYHicD-4IRoZYVAnNVrXwiSjmhC9d5bs5zBd65WpuuVxgCWL46jNQRh3oJHmNuKkFrtjV5VEQ,YnUCAYFh1BWmjIEk91SoY3UOiJgjNfZg9cZ4aOGgAS3YlpHf
1300,PLATINUM,II,qAY-ObKEk9MG45C_AAYkNiyWQ5zGzhwmZ_37NLEiZa7Krh_TOnPbQybtHTLG1zRdW6BV-PQpSqscTQ,Whuk9838MWJ-R4-LAJGj-iRR-Ao9UWQP2WzNKq6o0-tjSlRm
1301,PLATINUM,II,0xn3qarcn9hhNtw0-CqEeYKlLVtr7yVRueZcuqsQHZgSOkVFpQBpWknWXhP2f91RmeOARITcMzdhtg,GuMNMjhIREp1bA5D6iVcQgz0NmUNfclJax85zzW6tPoh5zMf
1302,PLATINUM,II,bhNWlGdEPK7GVMp7PGY2G0GcX9E9mUeBzUHrzzJRC6irpJZPB27EtsnioT94OT1Qe8J_M8Bc1LJkeg,yu64F4zhYYPLBXsh3tMn7HOa_jAbQ3IdY5qQNU6d14cAl5zC
1303,PLATINUM,II,mRxW5oLevTxvmn2-GfoF_EXHzuMw3dlHNkt5iB37hvyAb5SYSA5APKVo6RKIf1OM8r1PtXBi2-tKaw,ghHVhHQl01224OfMxizuE_43zWS_B-vKT5ZdT-8yzVaYkd__
1304,PLATINUM,II,o2uelyCyGIodCDt9--Lgf5gQLjdjSLVStFZb8eGX02qTJM9e8S9aSmkRcSoyboJDuHGLNJ1w0O_JHw,PJq2N7aVQRr2FZpFmFS22bs5T0jZ6ap2JXlw5xlG_zXfzBko
1305,PLATINUM,II,-MymJauDgGx8nt2kKE_difFyAC361AUJgs5mN9mbIC6qC_tUvOiDnG9N2EtIA0buQR2lNtBD5OG9sg,PqiXcJhDcCZ1XsATGecTxuYslZrjRCplYYEd-QNucZEMEWeO
1306,PLATINUM,II,IgvgautK8vDpaxDYfQjMiUtW2jAiXXsSSBp9zsqzhusqppoCDHCE8XXLfMoNJJshIlX8wJQHJHoUjg,KeyZhOtN7v0TCbjYwpWJf7rN8PP818SKeG4Gm1zB-lKcgHHq
1307,PLATINUM,II,_myMcNftSnXb6ZyPZIJsLuVzSdN93dgsrOespNsf85Ns2ldvFZjW4MhObk32WYlZUWS8-CN9Oa2dWw,rkru2dAj5-ElYhhIoMV3VwUhHgkNjjMMCOSdyY9jTPGz4oeG
1308,PLATINUM,II,aIdB91IcDB30_cFfOGUh-pqP5eJIH4a89OHVXUr6dPz_lOPa9Ka1LUYgHVysfoe9tV2qhVnKltuTCw,W1oayMmWpmv0zIEuwIjD8d8DmigXy81YsWZghdqDQOip8Ywl
1309,PLATINUM,II,UNxAOjbMr4Jwc52dP48aVkx9PwgHvaU4g6xpdebjBXJYyHMuJzzUhztzwmEv3LcT8yspdTSfWT6y6A,XjOKePo0kfmLoTkdKnxlOGfIEuo6XtwmRUM_3FGH-yUm1CC6
1310,PLATINUM,II,BggEpRTqRLSsObxNH361zYg8eWIMYh2n1Nbr9X5cvgXhMZRVbjMGbe2y7uMi4hfqA4V4c6K-xFq_5A,OxUnPjcrUG5UDH2n8mSvDmfUOgRFLIedYqSue4thSk3cEZZ2
1311,PLATINUM,II,Vzn8FyPLHQ1JDnxbAvIowCB6fQbHMMdp7zXuX5xMUVmSTLs2ZxbXWmgMhnUXTHrLJoAgvUxn60yJJg,Yvduz4eXNrO5OQ_Tpj_C9ODmUp88cXRcKK6LTEH315AhUjgQ
1312,PLATINUM,II,zjYT4x-v689bOyVgE1PhlrmDu98u8RP4gZ8Iv_gDOq2FwIL4kkjzjrHXTs9QwVVuGK9BVBDhjUdN9w,ZC9Sg72fDEFSlfRV9k-VN4c9N_Scj7b7Fn7NYmoM6rmquIVm
1313,PLATINUM,II,xAbQaexOqnp2144bHg1iQc6nm79ZQAP45-RI8BU_nwE1J5LURDpiXrSKaBLiLHYGWa-bWcLQcQK5_Q,jLegiazi-DuOdJBv42Q1lZ-yvzlH9zdEd_ok2ac6OOT4L97S
1314,PLATINUM,II,NeC9ki9AH_N8VGVmud18rmRiaUcuy36mh60F6IQP-7PRwDzKVMNCMSvY2M-ZdK6XkMAF_94t6CL98g,dw88L7Wuaom3qtaghIzx5YC1kzt2QRhmSkO9yTBjpxgh5ThO
1315,PLATINUM,II,qVdKb24nmpLPeKDTcgxoTYpY32Fe6IUCGhZJMT3wGP6RP58P9Ai0dsmxpQ1LZ0nC6V51HLI_3jhr1Q,bVz9K0Wcn2WeB1w_6ajupZUlZBrEB4Lcml1v4InwTXmcrTlO
1316,PLATINUM,II,iYP5z6TE0R5RcXp2yghOnHSF8lDxdbNuPQyDilRsdQiGKpZCNBvz9Q6Wug39pVNcf6D8LBMUEaYtYQ,a-0SFveAc-7Mfdn55B-jgvYvg8K738VbUOY3KNdABTvAlQkR
1317,PLATINUM,II,4ZJ6s3pPFAcNra5la8QXXrh5curojdZkXjRgmdiB2GqCFrbMU3VGTbaMyTLtAM19syFpEV4urkTC3g,iHbTdSwbaeHNBkxpPXnLYzvHKDLsFizByyMg7t1MAS44hF-t
1318,PLATINUM,II,UT7Fu7MJoib92wfE8ccf9yIPGtM7d8FBaqkn7b2PUmmHr8ps9yGxlbev8owLCkeHUPwU0lTyLMW5Mg,i10vs0uRUqPY_9WGqpbXG4qzMQBNIRIj56yKubVP90yOH8W8
1319,PLATINUM,II,w6Ko_xbnkHoZaWxGVeoBCSeH5leNIIbKuEEbjevY16KBw2gLzo1ybNrwwsUFLB80-7OjU5tE86cJVg,HzKiKUCwi8RvxqQNd1lsK69cowhridzUcZbxrjdGoI0Jc9ji
1320,PLATINUM,II,caXCcGF3ElJOcjVC7RlveZzEY5LPstu1DgW0cdRSdkAHz0YewfijzL4gyANB8nfzXTneCIQmM0DIQA,4a_gSSZJMiQsKH9Zkm1RWBur89UHl5a3x5VXolk7Ptclkhfh
1321,PLATINUM,II,AL1aKTWFX4x0aICAh4o2oya8Z6OqZOAD43b2I0iU7dhq7sdugAqX-tH4pym1nca9lH7jw0LP7X1SuQ,fpgvdxeFY4oIZNmOQ0xDtZHQPOMwZfJxK4FXGfNb8LAF50WB
1322,PLATINUM,II,3PIE5AurBm2AlZp2BGs-pm0cw_CG_EZDD6fM1movVC0MzjqFWdMQVnJIj6bW61qo3zl89yUxRSyQ5Q,W_vTTgSCwzveKejpD29BVOoC-E3paAEmC5MHhNQue8QARDg0
1323,PLATINUM,II,M2uwxN2HD3sdnC7jAWavH8uciX5ehFcKiQBV29vtTgw0wecoBceWyyBtH0lOUn1r26UFD2Qfcy9eLw,fVzpKMlccyVzAMg3EUkPwX4J0-MgCeWQRt2Fbk4JwRBVJgNs
1324,PLATINUM,II,30bmpOQlMPCkMZsg9ApM40wMJaxa5JTgieooxR9n-CN8QpePsbrsKziKkeN_8VTVmwGytRrCpHIqnA,HUq0xfC1nDDl8OyJaDcdKUSZf355c7JQ4Qd-ZzpijZ57
1325,PLATINUM,II,EUkh1QNHMpvTdKa348Bhl4RoK9d8aHCKXBOPesL5Lbl2SVh5lRPm9lPOB6kk2OhAcqaQh86uhsxVHg,z51EtE8gunRJNbH8WvS-N3sd16rNzoCPbL3W-N6qIvXmin04
1326,PLATINUM,II,Odvg4q1fZvzrvFsi5LugXmbemIdQw1sAnNBjjsAWGg0r_oEUtUM17mrnenQC4Hn3P3uWTyuPxk758Q,I5OeSnTDmBEsm2qd50NKgFb0x2GkcXniuX3dA6IsiAQzYyuO
1327,PLATINUM,II,ixx7QOHc1Ms9JnyM4jfqMKgopcy064v2ybieb08de7siWTQMHU7AMSgPBR8oComqkeMTsPEtMZxvnw,sJ-31GWMK07cuWFDL3oI1MQFVR9LdZsrbJEgQ2jz4Xpd8ZMA
1328,PLATINUM,II,tQ9cn3-1rB0kSY-4TSBcF12stu9GsQkFsEiEBPoP4eIaKxRzxk0QXVjOHDxBDQ8XiPLXqOJLie9JXw,nj1uipxc0jdQtKnt3Gkru7V3j9lTEBvoxX4vGLHJHdTVxBJ6
1329,PLATINUM,II,eGXk6XIYSYYfeJHtIxGahz8x6P-bp3u8P1WX73HCUWHM_tziutbEA5nqbzuTT2xoUH8Nsl4I7zxQ7w,gGxeVg8Z0vx9ySps6jh86ZtPUzt3gclbTEPHyVaxrjG-Tbo9
1330,PLATINUM,II,Z0xXyqtE6TXK0gzV2ya97GS27NKt5B7bMim93HVD8nVV9FvymKhMLDJMFABFDAQV5LsneNp93HT2SQ,ZXFkMbM-SUSNvBVm9DAa8LIHg8wamflVWj7YiFnfazxFIwFQ
1331,PLATINUM,II,m_pitOMJ8sDYT0dBcJie4gJBseTy471r9KjDGlN3PNmWHIQq40Q5YWEn6Hi0-uF_Cxx7al2iJd0lNg,FFYetSBLotq2buUWZ9Hfzxbg7Xjwf5ZEunxZDp9ciPiG4TmN
1332,PLATINUM,II,LiQhoclPDOa5PoUxbc4jM5IfcdxRGf8Qsa5BjZopD_PfieIAhqtb-5wxd-hm5f6onHcXIp9Hv5SO3A,z-ZzWNXMAXpNTtTvH8ml2wYi5baWltXsynRafGJsSWvE_z-Q
